gene	cluster
X243937_x_at	3
X243940_at	3
X243957_at	3
X243963_at	3
X243964_at	3
X243966_at	3
X243968_x_at	3
X243976_at	3
X243981_at	3
X243982_at	3
X243985_at	3
X243988_at	3
X243992_at	3
X243993_at	3
X243997_x_at	3
X244000_at	3
X244006_at	3
X244008_at	3
X244010_at	3
X244011_at	3
X244014_x_at	3
X244015_at	3
X244019_at	3
X244021_at	3
X244022_at	3
X244023_at	3
X244024_at	3
X244026_at	3
X244029_at	3
X244031_at	3
X244042_x_at	3
X244043_at	3
X244044_at	3
X244046_at	3
X244047_at	3
X244048_x_at	3
X244050_at	3
X244053_at	3
X244054_at	3
X244055_at	3
X244061_at	3
X244062_at	3
X244074_at	3
X244078_at	3
X244083_at	3
X244086_at	3
X244093_at	3
X244112_x_at	3
X244132_x_at	3
X244145_at	3
X244147_at	3
X244153_at	3
X244154_at	3
X244161_at	3
X244165_at	3
X244172_at	3
X244180_at	3
X244181_at	3
X244185_at	3
X244195_at	3
X244197_x_at	3
X244219_at	3
X244220_at	3
X244236_at	3
X244239_at	3
X244241_x_at	3
X244248_at	3
X244251_at	3
X244257_at	3
X244265_at	3
X244267_at	3
X244270_at	3
X244271_at	3
X244272_s_at	3
X244286_at	3
X244290_at	3
X244292_at	3
X244298_at	3
X244302_at	3
X244304_at	3
X244308_at	3
X244312_at	3
X244313_at	3
X244327_at	3
X244328_x_at	3
X244332_at	3
X244341_at	3
X244345_at	3
X244346_at	3
X244349_at	3
X244352_at	3
X244354_at	3
X244356_at	3
X244357_at	3
X244358_at	3
X244370_at	3
X244373_at	3
X244377_at	3
X244382_at	3
X244383_at	3
X244384_at	3
X244387_at	3
X244395_at	3
X244408_at	3
X244413_at	3
X244414_at	3
X244418_at	3
X244420_at	3
X244428_at	3
X244433_at	3
X244434_at	3
X244443_at	3
X244450_at	3
X244451_x_at	3
X244454_at	3
X244455_at	3
X244456_at	3
X244457_at	3
X244464_at	3
X244466_at	3
X244473_at	3
X244474_at	3
X244476_at	3
X244478_at	3
X244480_at	3
X244485_at	3
X244490_at	3
X244498_x_at	3
X244502_at	3
X244508_at	3
X244509_at	3
X244511_at	3
X244523_at	3
X244535_at	3
X244536_at	3
X244539_at	3
X244547_at	3
X244548_at	3
X244550_at	3
X244551_at	3
X244556_at	3
X244568_at	3
X244578_at	3
X244579_at	3
X244586_x_at	3
X244592_at	3
X244594_x_at	3
X244597_at	3
X244598_at	3
X244599_at	3
X244605_at	3
X244607_at	3
X244610_x_at	3
X244611_at	3
X244614_at	3
X244622_at	3
X244625_at	3
X244633_at	3
X244634_at	3
X244636_at	3
X244638_at	3
X244642_at	3
X244648_at	3
X244650_at	3
X244654_at	3
X244658_at	3
X244659_at	3
X244663_at	3
X244665_at	3
X244669_at	3
X244674_at	3
X244678_at	3
X244679_at	3
X244682_at	3
X244691_at	3
X244693_at	3
X244695_at	3
X244699_at	3
X244700_at	3
X244702_at	3
X244726_at	3
X244731_at	3
X244733_at	3
X244737_at	3
X244743_x_at	3
X244753_at	3
X244755_at	3
X244766_at	3
X244772_at	3
X244773_at	3
X244778_x_at	3
X244781_x_at	3
X244784_at	3
X244791_at	3
X244795_at	3
X244801_at	3
X244803_at	3
X244804_at	3
X244808_at	3
X244813_at	3
X244815_at	3
X244818_at	3
X244822_at	3
X244826_at	3
X244832_at	3
X244836_at	3
X244838_at	3
X244840_x_at	3
X244845_at	3
X244846_at	3
X244859_at	3
X244860_at	3
X244868_at	3
X244869_at	3
X244871_s_at	3
X244872_at	3
X244878_at	3
X244891_x_at	3
X266_s_at	3
X31826_at	3
X32128_at	3
X33197_at	3
X33304_at	3
X34031_i_at	3
X34210_at	3
X35150_at	3
X35820_at	3
X35974_at	3
X36030_at	3
X36552_at	3
X37145_at	3
X37152_at	3
X37512_at	3
X37793_r_at	3
X37892_at	3
X38149_at	3
X38241_at	3
X38487_at	3
X38671_at	3
X38964_r_at	3
X39248_at	3
X39313_at	3
X39318_at	3
X39582_at	3
X39891_at	3
X40612_at	3
X40665_at	3
X41220_at	3
X41329_at	3
X41577_at	3
X41644_at	3
X44673_at	3
X44790_s_at	3
X45572_s_at	3
X46665_at	3
X48825_at	3
X49306_at	3
X50277_at	3
X53720_at	3
X54632_at	3
X55692_at	3
X56256_at	3
X57739_at	3
X59644_at	3
X60084_at	3
X60794_f_at	3
X60815_at	3
X64064_at	3
X81737_at	3
X81811_at	3
X823_at	3
X90610_at	3
AFFX.hum_alu_at	3
AFFX.HUMISGF3A.M97935_3_at	3
AFFX.HUMRGE.M10098_3_at	3
AFFX.HUMRGE.M10098_5_at	3
AFFX.HUMRGE.M10098_M_at	3
AFFX.M27830_M_at	3
X1007_s_at	4
X1294_at	4
X1431_at	4
X1552261_at	4
X1552266_at	4
X1552269_at	4
X1552278_a_at	4
X1552279_a_at	4
X1552283_s_at	4
X1552288_at	4
X1552289_a_at	4
X1552295_a_at	4
X1552296_at	4
X1552301_a_at	4
X1552307_a_at	4
X1552310_at	4
X1552326_a_at	4
X1552327_at	4
X1552337_s_at	4
X1552338_at	4
X1552359_at	4
X1552362_a_at	4
X1552365_at	4
X1552367_a_at	4
X1552379_at	4
X1552388_at	4
X1552396_at	4
X1552405_at	4
X1552412_a_at	4
X1552474_a_at	4
X1552504_a_at	4
X1552507_at	4
X1552508_at	4
X1552511_a_at	4
X1552540_s_at	4
X1552564_at	4
X1552572_a_at	4
X1552573_s_at	4
X1552575_a_at	4
X1552576_at	4
X1552582_at	4
X1552583_s_at	4
X1552623_at	4
X1552630_a_at	4
X1552632_a_at	4
X1552643_at	4
X1552652_at	4
X1552658_a_at	4
X1552664_at	4
X1552667_a_at	4
X1552673_at	4
X1552689_at	4
X1552705_at	4
X1552711_a_at	4
X1552716_at	4
X1552721_a_at	4
X1552729_at	4
X1552733_at	4
X1552736_a_at	4
X1552740_at	4
X1552751_a_at	4
X1552754_a_at	4
X1552763_at	4
X1552770_s_at	4
X1552783_at	4
X1552789_at	4
X1552790_a_at	4
X1552794_a_at	4
X1552797_s_at	4
X1552801_at	4
X1552816_at	4
X1552825_at	4
X1552845_at	4
X1552849_at	4
X1552870_s_at	4
X1552880_at	4
X1552890_a_at	4
X1552904_at	4
X1552908_at	4
X1552913_at	4
X1552922_at	4
X1552930_at	4
X1552937_s_at	4
X1552972_at	4
X1552985_at	4
X1552987_a_at	4
X1553011_at	4
X1553030_a_at	4
X1553033_at	4
X1553072_at	4
X1553114_a_at	4
X1553118_at	4
X1553129_at	4
X1553130_at	4
X1553139_s_at	4
X1553145_at	4
X1553147_at	4
X1553179_at	4
X1553180_at	4
X1553185_at	4
X1553186_x_at	4
X1553192_at	4
X1553193_at	4
X1553194_at	4
X1553197_at	4
X1553211_at	4
X1553214_a_at	4
X1553221_at	4
X1553226_at	4
X1553227_s_at	4
X1553243_at	4
X1553247_a_at	4
X1553260_s_at	4
X1553265_at	4
X1553298_at	4
X1553317_s_at	4
X1553320_s_at	4
X1553328_a_at	4
X1553367_a_at	4
X1553394_a_at	4
X1553400_a_at	4
X1553410_a_at	4
X1553425_at	4
X1553430_a_at	4
X1553432_s_at	4
X1553433_at	4
X1553434_at	4
X1553436_at	4
X1553440_at	4
X1553448_at	4
X1553474_at	4
X1553489_a_at	4
X1553532_a_at	4
X1553542_at	4
X1553567_s_at	4
X1553583_a_at	4
X1553602_at	4
X1553611_s_at	4
X1553622_a_at	4
X1553630_at	4
X1553635_s_at	4
X1553655_at	4
X1553661_a_at	4
X1553675_at	4
X1553703_at	4
X1553704_x_at	4
X1553717_at	4
X1553718_at	4
X1553719_s_at	4
X1553729_s_at	4
X1553734_at	4
X1553739_at	4
X1553743_at	4
X1553746_a_at	4
X1553747_at	4
X1553799_at	4
X1553811_at	4
X1553815_a_at	4
X1553821_at	4
X1553857_at	4
X1553864_at	4
X1553865_a_at	4
X1553868_a_at	4
X1553882_at	4
X1553883_at	4
X1553885_x_at	4
X1553901_x_at	4
X1553910_at	4
X1553936_a_at	4
X1553957_at	4
X1553960_at	4
X1553962_s_at	4
X1553963_at	4
X1553965_x_at	4
X1553971_a_at	4
X1553974_at	4
X1553976_a_at	4
X1553986_at	4
X1553990_at	4
X1553992_s_at	4
X1553993_s_at	4
X1553998_at	4
X1554001_at	4
X1554007_at	4
X1554062_at	4
X1554067_at	4
X1554068_s_at	4
X1554071_at	4
X1554085_at	4
X1554099_a_at	4
X1554108_at	4
X1554112_a_at	4
X1554113_a_at	4
X1554126_at	4
X1554127_s_at	4
X1554140_at	4
X1554141_s_at	4
X1554142_at	4
X1554143_a_at	4
X1554147_s_at	4
X1554160_a_at	4
X1554178_a_at	4
X1554182_at	4
X1554185_at	4
X1554190_s_at	4
X1554225_a_at	4
X1554231_a_at	4
X1554250_s_at	4
X1554252_a_at	4
X1554266_at	4
X1554293_at	4
X1554295_x_at	4
X1554298_a_at	4
X1554299_at	4
X1554314_at	4
X1554348_s_at	4
X1554393_a_at	4
X1554409_at	4
X1554420_at	4
X1554436_a_at	4
X1554447_at	4
X1554448_at	4
X1554460_at	4
X1554473_at	4
X1554480_a_at	4
X1554485_s_at	4
X1554487_a_at	4
X1554504_at	4
X1554526_at	4
X1554528_at	4
X1554530_at	4
X1554547_at	4
X1554582_a_at	4
X1554586_a_at	4
X1554597_at	4
X1554599_x_at	4
X1554609_at	4
X1554636_at	4
X1554643_at	4
X1554652_s_at	4
X1554665_at	4
X1554700_at	4
X1554701_a_at	4
X1554708_s_at	4
X1554728_at	4
X1554741_s_at	4
X1554748_at	4
X1554751_at	4
X1554764_a_at	4
X1554789_a_at	4
X1554798_at	4
X1554803_s_at	4
X1554810_at	4
X1554819_a_at	4
X1554824_at	4
X1554841_at	4
X1554846_at	4
X1554852_a_at	4
X1554853_at	4
X1554907_a_at	4
X1554908_at	4
X1554911_at	4
X1554919_s_at	4
X1554930_a_at	4
X1554972_at	4
X1554985_at	4
X1555014_x_at	4
X1555025_at	4
X1555038_at	4
X1555052_a_at	4
X1555057_at	4
X1555063_at	4
X1555065_x_at	4
X1555071_at	4
X1555082_a_at	4
X1555107_a_at	4
X1555111_at	4
X1555117_at	4
X1555118_at	4
X1555123_at	4
X1555136_at	4
X1555139_a_at	4
X1555166_a_at	4
X1555180_at	4
X1555189_a_at	4
X1555191_a_at	4
X1555194_at	4
X1555195_at	4
X1555201_a_at	4
X1555203_s_at	4
X1555210_at	4
X1555216_a_at	4
X1555233_at	4
X1555234_a_at	4
X1555247_a_at	4
X1555250_a_at	4
X1555255_a_at	4
X1555259_at	4
X1555269_a_at	4
X1555270_a_at	4
X1555273_at	4
X1555277_a_at	4
X1555288_s_at	4
X1555309_a_at	4
X1555311_at	4
X1555318_at	4
X1555341_at	4
X1555346_at	4
X1555363_s_at	4
X1555365_x_at	4
X1555373_at	4
X1555388_s_at	4
X1555391_a_at	4
X1555407_s_at	4
X1555410_at	4
X1555416_a_at	4
X1555423_at	4
X1555425_x_at	4
X1555426_a_at	4
X1555460_a_at	4
X1555474_at	4
X1555475_x_at	4
X1555485_s_at	4
X1555497_a_at	4
X1555509_a_at	4
X1555547_at	4
X1555573_at	4
X1555575_a_at	4
X1555630_a_at	4
X1555653_at	4
X1555705_a_at	4
X1555707_at	4
X1555717_at	4
X1555719_a_at	4
X1555723_at	4
X1555725_a_at	4
X1555735_a_at	4
X1555737_a_at	4
X1555748_x_at	4
X1555752_at	4
X1555777_at	4
X1555781_at	4
X1555783_x_at	4
X1555787_at	4
X1555794_at	4
X1555800_at	4
X1555801_s_at	4
X1555804_a_at	4
X1555816_at	4
X1555817_s_at	4
X1555824_a_at	4
X1555832_s_at	4
X1555833_a_at	4
X1555842_at	4
X1555845_at	4
X1555846_a_at	4
X1555847_a_at	4
X1555848_at	4
X1555865_at	4
X1555866_a_at	4
X1555870_at	4
X1555871_at	4
X1555875_at	4
X1555881_s_at	4
X1555883_s_at	4
X1555889_a_at	4
X1555890_at	4
X1555893_at	4
X1555897_at	4
X1555900_at	4
X1555904_at	4
X1555914_a_at	4
X1555932_at	4
X1555942_a_at	4
X1555967_at	4
X1555968_a_at	4
X1555970_at	4
X1555979_at	4
X1555980_a_at	4
X1555982_at	4
X1555993_at	4
X1555997_s_at	4
X1555998_at	4
X1556000_s_at	4
X1556008_a_at	4
X1556012_at	4
X1556017_at	4
X1556024_at	4
X1556026_at	4
X1556030_at	4
X1556034_s_at	4
X1556039_s_at	4
X1556042_s_at	4
X1556043_a_at	4
X1556047_s_at	4
X1556059_s_at	4
X1556062_at	4
X1556066_at	4
X1556088_at	4
X1556090_at	4
X1556092_s_at	4
X1556097_at	4
X1556110_at	4
X1556111_s_at	4
X1556116_s_at	4
X1556121_at	4
X1556128_a_at	4
X1556131_s_at	4
X1556138_a_at	4
X1556147_at	4
X1556158_at	4
X1556159_at	4
X1556160_a_at	4
X1556173_a_at	4
X1556182_x_at	4
X1556185_a_at	4
X1556187_at	4
X1556188_a_at	4
X1556195_a_at	4
X1556204_a_at	4
X1556205_at	4
X1556210_at	4
X1556211_a_at	4
X1556212_x_at	4
X1556220_at	4
X1556221_a_at	4
X1556224_a_at	4
X1556235_at	4
X1556238_at	4
X1556239_a_at	4
X1556240_at	4
X1556253_s_at	4
X1556257_at	4
X1556267_at	4
X1556304_s_at	4
X1556308_at	4
X1556319_at	4
X1556321_a_at	4
X1556327_a_at	4
X1556354_s_at	4
X1556364_at	4
X1556366_s_at	4
X1556381_at	4
X1556382_a_at	4
X1556389_at	4
X1556392_a_at	4
X1556416_s_at	4
X1556420_s_at	4
X1556425_a_at	4
X1556427_s_at	4
X1556436_at	4
X1556473_at	4
X1556474_a_at	4
X1556491_at	4
X1556492_a_at	4
X1556542_a_at	4
X1556551_s_at	4
X1556579_s_at	4
X1556598_at	4
X1556599_s_at	4
X1556602_at	4
X1556607_at	4
X1556608_a_at	4
X1556609_at	4
X1556619_at	4
X1556621_a_at	4
X1556633_at	4
X1556636_at	4
X1556643_at	4
X1556646_at	4
X1556651_at	4
X1556653_at	4
X1556654_at	4
X1556655_s_at	4
X1556665_at	4
X1556666_a_at	4
X1556675_s_at	4
X1556678_a_at	4
X1556685_at	4
X1556689_a_at	4
X1556690_s_at	4
X1556695_a_at	4
X1556696_s_at	4
X1556725_a_at	4
X1556735_at	4
X1556742_at	4
X1556759_at	4
X1556768_at	4
X1556770_a_at	4
X1556773_at	4
X1556777_a_at	4
X1556778_at	4
X1556779_s_at	4
X1556794_at	4
X1556805_at	4
X1556823_s_at	4
X1556827_at	4
X1556831_at	4
X1556856_at	4
X1556864_at	4
X1556867_at	4
X1556876_s_at	4
X1556877_at	4
X1556879_at	4
X1556888_at	4
X1556889_s_at	4
X1556891_at	4
X1556898_at	4
X1556937_at	4
X1556938_a_at	4
X1556954_at	4
X1556982_at	4
X1556985_at	4
X1556997_a_at	4
X1557003_at	4
X1557012_a_at	4
X1557017_at	4
X1557027_at	4
X1557050_at	4
X1557053_s_at	4
X1557055_s_at	4
X1557062_at	4
X1557066_at	4
X1557067_s_at	4
X1557073_s_at	4
X1557077_a_at	4
X1557079_at	4
X1557080_s_at	4
X1557099_at	4
X1557103_a_at	4
X1557113_at	4
X1557114_a_at	4
X1557118_a_at	4
X1557119_a_at	4
X1557121_s_at	4
X1557122_s_at	4
X1557123_a_at	4
X1557132_at	4
X1557170_at	4
X1557172_x_at	4
X1557176_a_at	4
X1557177_at	4
X1557185_at	4
X1557186_s_at	4
X1557189_at	4
X1557195_at	4
X1557196_a_at	4
X1557197_a_at	4
X1557223_at	4
X1557232_at	4
X1557241_a_at	4
X1557242_at	4
X1557248_at	4
X1557256_a_at	4
X1557262_at	4
X1557263_s_at	4
X1557277_a_at	4
X1557280_s_at	4
X1557285_at	4
X1557286_at	4
X1557293_at	4
X1557301_a_at	4
X1557302_at	4
X1557303_at	4
X1557322_at	4
X1557326_at	4
X1557347_at	4
X1557380_at	4
X1557382_x_at	4
X1557383_a_at	4
X1557403_s_at	4
X1557422_at	4
X1557437_a_at	4
X1557448_a_at	4
X1557452_at	4
X1557457_at	4
X1557465_at	4
X1557470_at	4
X1557478_at	4
X1557487_at	4
X1557507_at	4
X1557521_a_at	4
X1557522_x_at	4
X1557529_at	4
X1557533_at	4
X1557535_at	4
X1557538_at	4
X1557557_at	4
X1557558_s_at	4
X1557578_at	4
X1557598_at	4
X1557599_a_at	4
X1557626_at	4
X1557639_at	4
X1557642_at	4
X1557659_a_at	4
X1557661_at	4
X1557683_at	4
X1557710_at	4
X1557735_at	4
X1557740_a_at	4
X1557746_at	4
X1557759_at	4
X1557769_at	4
X1557814_a_at	4
X1557817_a_at	4
X1557826_at	4
X1557835_at	4
X1557843_at	4
X1557852_at	4
X1557863_at	4
X1557938_s_at	4
X1557948_at	4
X1557953_at	4
X1557961_s_at	4
X1557963_at	4
X1557965_at	4
X1557966_x_at	4
X1557998_at	4
X1558002_at	4
X1558020_at	4
X1558041_a_at	4
X1558048_x_at	4
X1558077_s_at	4
X1558101_at	4
X1558102_at	4
X1558103_a_at	4
X1558107_at	4
X1558109_x_at	4
X1558121_at	4
X1558123_at	4
X1558148_x_at	4
X1558154_at	4
X1558167_a_at	4
X1558170_at	4
X1558173_a_at	4
X1558183_at	4
X1558184_s_at	4
X1558215_s_at	4
X1558236_at	4
X1558237_x_at	4
X1558279_a_at	4
X1558280_s_at	4
X1558281_a_at	4
X1558290_a_at	4
X1558293_at	4
X1558295_a_at	4
X1558338_at	4
X1558342_x_at	4
X1558345_a_at	4
X1558348_at	4
X1558388_a_at	4
X1558390_at	4
X1558391_s_at	4
X1558394_s_at	4
X1558404_at	4
X1558406_a_at	4
X1558411_at	4
X1558412_at	4
X1558423_at	4
X1558425_x_at	4
X1558426_x_at	4
X1558438_a_at	4
X1558444_at	4
X1558445_at	4
X1558447_at	4
X1558448_a_at	4
X1558458_at	4
X1558459_s_at	4
X1558474_at	4
X1558480_at	4
X1558483_at	4
X1558501_at	4
X1558512_at	4
X1558518_at	4
X1558527_at	4
X1558529_s_at	4
X1558533_at	4
X1558557_at	4
X1558560_s_at	4
X1558568_a_at	4
X1558578_a_at	4
X1558595_at	4
X1558599_at	4
X1558600_a_at	4
X1558604_a_at	4
X1558605_at	4
X1558606_s_at	4
X1558612_a_at	4
X1558613_at	4
X1558620_at	4
X1558621_at	4
X1558626_at	4
X1558628_at	4
X1558652_at	4
X1558654_at	4
X1558668_s_at	4
X1558670_at	4
X1558678_s_at	4
X1558680_s_at	4
X1558685_a_at	4
X1558687_a_at	4
X1558688_at	4
X1558702_at	4
X1558703_at	4
X1558710_at	4
X1558738_at	4
X1558754_at	4
X1558755_x_at	4
X1558761_a_at	4
X1558770_a_at	4
X1558777_at	4
X1558778_s_at	4
X1558784_at	4
X1558792_x_at	4
X1558793_at	4
X1558803_at	4
X1558820_a_at	4
X1558828_s_at	4
X1558830_at	4
X1558859_at	4
X1558875_at	4
X1558887_at	4
X1558888_x_at	4
X1558890_at	4
X1558906_a_at	4
X1558938_at	4
X1558949_at	4
X1558953_s_at	4
X1558956_s_at	4
X1558957_s_at	4
X1558964_at	4
X1558975_at	4
X1558976_x_at	4
X1559011_at	4
X1559021_at	4
X1559026_at	4
X1559028_at	4
X1559035_a_at	4
X1559044_at	4
X1559045_at	4
X1559050_at	4
X1559053_at	4
X1559057_at	4
X1559060_a_at	4
X1559083_x_at	4
X1559086_at	4
X1559092_at	4
X1559097_at	4
X1559102_at	4
X1559111_a_at	4
X1559125_at	4
X1559126_at	4
X1559127_x_at	4
X1559134_a_at	4
X1559144_x_at	4
X1559148_at	4
X1559151_at	4
X1559161_at	4
X1559171_at	4
X1559180_at	4
X1559188_x_at	4
X1559190_s_at	4
X1559206_at	4
X1559252_a_at	4
X1559259_at	4
X1559276_at	4
X1559280_a_at	4
X1559287_at	4
X1559296_at	4
X1559309_at	4
X1559315_s_at	4
X1559322_at	4
X1559331_x_at	4
X1559369_at	4
X1559412_at	4
X1559413_at	4
X1559419_at	4
X1559420_x_at	4
X1559421_at	4
X1559426_at	4
X1559449_a_at	4
X1559455_at	4
X1559477_s_at	4
X1559483_at	4
X1559492_at	4
X1559524_at	4
X1559535_s_at	4
X1559576_at	4
X1559580_at	4
X1559583_at	4
X1559590_at	4
X1559591_s_at	4
X1559612_at	4
X1559614_at	4
X1559616_x_at	4
X1559622_at	4
X1559631_at	4
X1559640_at	4
X1559652_at	4
X1559658_at	4
X1559689_a_at	4
X1559696_at	4
X1559706_at	4
X1559709_at	4
X1559725_at	4
X1559731_x_at	4
X1559732_at	4
X1559735_at	4
X1559745_at	4
X1559747_at	4
X1559756_at	4
X1559760_at	4
X1559776_at	4
X1559789_a_at	4
X1559807_at	4
X1559835_at	4
X1559839_at	4
X1559901_s_at	4
X1559910_at	4
X1559917_a_at	4
X1559932_at	4
X1559936_at	4
X1559952_x_at	4
X1559965_at	4
X1559971_at	4
X1559987_at	4
X1560018_at	4
X1560023_x_at	4
X1560033_at	4
X1560042_at	4
X1560048_at	4
X1560060_s_at	4
X1560066_at	4
X1560081_at	4
X1560086_at	4
X1560094_at	4
X1560095_s_at	4
X1560101_at	4
X1560104_at	4
X1560105_at	4
X1560107_at	4
X1560118_at	4
X1560119_at	4
X1560131_at	4
X1560132_a_at	4
X1560169_at	4
X1560172_at	4
X1560204_at	4
X1560209_at	4
X1560227_at	4
X1560237_at	4
X1560251_at	4
X1560260_at	4
X1560264_at	4
X1560275_at	4
X1560288_at	4
X1560296_at	4
X1560309_s_at	4
X1560316_s_at	4
X1560349_at	4
X1560353_at	4
X1560359_at	4
X1560371_at	4
X1560372_at	4
X1560390_s_at	4
X1560391_at	4
X1560404_a_at	4
X1560422_at	4
X1560424_at	4
X1560425_s_at	4
X1560433_at	4
X1560434_x_at	4
X1560445_x_at	4
X1560457_x_at	4
X1560458_s_at	4
X1560469_at	4
X1560475_at	4
X1560477_a_at	4
X1560509_at	4
X1560512_at	4
X1560516_at	4
X1560526_at	4
X1560540_x_at	4
X1560543_at	4
X1560547_at	4
X1560550_at	4
X1560558_at	4
X1560562_a_at	4
X1560620_at	4
X1560647_at	4
X1560648_s_at	4
X1560657_at	4
X1560659_at	4
X1560661_x_at	4
X1560662_s_at	4
X1560689_s_at	4
X1560703_at	4
X1560727_at	4
X1560741_at	4
X1560745_at	4
X1560746_at	4
X1560747_at	4
X1560752_at	4
X1560775_at	4
X1560779_a_at	4
X1560798_at	4
X1560813_at	4
X1560814_a_at	4
X1560850_at	4
X1560859_at	4
X1560879_a_at	4
X1560887_a_at	4
X1560895_at	4
X1560906_at	4
X1560908_at	4
X1560909_x_at	4
X1560962_at	4
X1560982_at	4
X1560992_at	4
X1561003_at	4
X1561006_at	4
X1561044_at	4
X1561086_at	4
X1561110_at	4
X1561140_at	4
X1561141_at	4
X1561146_at	4
X1561155_at	4
X1561177_at	4
X1561180_at	4
X1561190_at	4
X1561192_at	4
X1561198_at	4
X1561215_at	4
X1561244_at	4
X1561263_at	4
X1561272_at	4
X1561274_at	4
X1561276_at	4
X1561292_at	4
X1561306_s_at	4
X1561313_at	4
X1561331_at	4
X1561346_at	4
X1561355_at	4
X1561361_at	4
X1561405_s_at	4
X1561417_x_at	4
X1561418_at	4
X1561429_a_at	4
X1561432_at	4
X1561433_at	4
X1561469_at	4
X1561479_at	4
X1561480_a_at	4
X1561573_at	4
X1561574_at	4
X1561584_at	4
X1561596_at	4
X1561597_x_at	4
X1561599_at	4
X1561604_at	4
X1561614_at	4
X1561617_at	4
X1561642_at	4
X1561644_x_at	4
X1561653_at	4
X1561666_a_at	4
X1561690_at	4
X1561721_a_at	4
X1561733_at	4
X1561737_at	4
X1561749_at	4
X1561759_at	4
X1561760_s_at	4
X1561786_at	4
X1561813_at	4
X1561817_at	4
X1561855_x_at	4
X1561879_at	4
X1561895_at	4
X1561906_at	4
X1561909_at	4
X1561912_at	4
X1561926_at	4
X1561938_at	4
X1561942_x_at	4
X1561962_at	4
X1561964_at	4
X1561965_at	4
X1561969_at	4
X1561985_at	4
X1562009_a_at	4
X1562012_at	4
X1562013_a_at	4
X1562033_at	4
X1562035_at	4
X1562036_at	4
X1562046_at	4
X1562048_at	4
X1562049_at	4
X1562051_at	4
X1562053_at	4
X1562082_at	4
X1562095_at	4
X1562142_at	4
X1562165_at	4
X1562169_at	4
X1562189_at	4
X1562201_x_at	4
X1562209_at	4
X1562223_at	4
X1562236_at	4
X1562245_a_at	4
X1562260_at	4
X1562265_at	4
X1562281_at	4
X1562290_at	4
X1562292_at	4
X1562294_x_at	4
X1562299_at	4
X1562300_at	4
X1562309_s_at	4
X1562316_at	4
X1562321_at	4
X1562337_at	4
X1562338_at	4
X1562342_at	4
X1562346_at	4
X1562373_at	4
X1562400_at	4
X1562415_a_at	4
X1562416_at	4
X1562428_at	4
X1562434_at	4
X1562447_a_at	4
X1562457_at	4
X1562470_at	4
X1562473_at	4
X1562477_at	4
X1562480_at	4
X1562573_at	4
X1562608_at	4
X1562645_at	4
X1562650_at	4
X1562665_at	4
X1562684_at	4
X1562743_at	4
X1562754_at	4
X1562775_at	4
X1562815_at	4
X1562821_a_at	4
X1562848_at	4
X1562876_s_at	4
X1562886_at	4
X1562904_s_at	4
X1562938_at	4
X1562946_at	4
X1562947_x_at	4
X1562953_s_at	4
X1562988_at	4
X1562997_a_at	4
X1562998_at	4
X1563000_at	4
X1563012_x_at	4
X1563022_at	4
X1563026_at	4
X1563052_at	4
X1563054_at	4
X1563057_at	4
X1563071_at	4
X1563077_at	4
X1563098_at	4
X1563104_at	4
X1563109_at	4
X1563136_at	4
X1563147_at	4
X1563166_at	4
X1563173_at	4
X1563209_a_at	4
X1563210_at	4
X1563241_at	4
X1563259_at	4
X1563273_at	4
X1563319_at	4
X1563325_at	4
X1563331_at	4
X1563332_at	4
X1563345_at	4
X1563367_at	4
X1563369_at	4
X1563371_at	4
X1563396_x_at	4
X1563414_at	4
X1563426_a_at	4
X1563453_at	4
X1563458_at	4
X1563462_at	4
X1563465_at	4
X1563467_at	4
X1563474_at	4
X1563475_s_at	4
X1563483_at	4
X1563498_s_at	4
X1563512_at	4
X1563513_at	4
X1563529_at	4
X1563549_a_at	4
X1563563_at	4
X1563590_at	4
X1563596_at	4
X1563597_at	4
X1563611_at	4
X1563621_at	4
X1563629_a_at	4
X1563635_at	4
X1563649_at	4
X1563658_a_at	4
X1563690_at	4
X1563708_at	4
X1563715_at	4
X1563720_at	4
X1563721_at	4
X1563745_a_at	4
X1563776_at	4
X1563794_s_at	4
X1563830_a_at	4
X1563833_at	4
X1563856_at	4
X1563858_at	4
X1563876_at	4
X1563881_at	4
X1563963_at	4
X1563969_at	4
X1564039_at	4
X1564050_at	4
X1564056_at	4
X1564107_at	4
X1564134_at	4
X1564149_at	4
X1564168_a_at	4
X1564194_a_at	4
X1564204_at	4
X1564208_x_at	4
X1564233_at	4
X1564241_at	4
X1564248_at	4
X1564250_at	4
X1564272_a_at	4
X1564292_at	4
X1564301_a_at	4
X1564331_at	4
X1564358_at	4
X1564369_at	4
X1564378_a_at	4
X1564383_s_at	4
X1564423_a_at	4
X1564438_at	4
X1564499_at	4
X1564525_at	4
X1564547_x_at	4
X1564580_at	4
X1564635_a_at	4
X1564637_a_at	4
X1564699_at	4
X1564706_s_at	4
X1564753_at	4
X1564757_a_at	4
X1564767_at	4
X1564773_x_at	4
X1564786_at	4
X1564796_at	4
X1564798_at	4
X1564840_at	4
X1564950_at	4
X1565034_s_at	4
X1565150_at	4
X1565228_s_at	4
X1565602_at	4
X1565638_at	4
X1565693_at	4
X1565699_at	4
X1565740_at	4
X1565769_at	4
X1565800_x_at	4
X1565820_x_at	4
X1565881_at	4
X1565898_at	4
X1565912_at	4
X1565923_at	4
X1566032_at	4
X1566046_at	4
X1566079_at	4
X1566096_x_at	4
